,f0,q1,q3,iqr,spectral_centroid,f0_standard_deviation,label
4309,178.60700459070148,162.92073075152206,178.60700459070148,15.686273839179421,1278.6159012436074,23.519117897054947,female
4310,201.04069051754325,194.86885420251932,210.06515286029162,15.196298657772303,1395.5282175889274,13.795282110458283,female
4311,197.49941753820022,195.43328609669697,212.505992363466,17.072706266769018,1552.0773387789677,34.40825338373116,female
4312,167.96280204885178,163.86452094349724,172.60850153728515,8.74398059378791,1677.272042105552,10.439435412247601,female
4313,157.48541249439648,157.48541249439648,182.87233715141332,25.386924657016834,1492.587393218288,36.590149010787584,female
4314,278.3066620995948,260.1187129259726,291.5529725783729,31.43425965240027,2157.674853204484,29.42932513908174,female
4315,284.8776501119367,272.42079928303684,300.528856485967,28.108057202930183,1561.5012123043548,24.269539377285586,female
4316,206.23428063138593,184.19808220655835,227.43033544921934,43.23225324266099,1474.3873664728715,23.516863870078613,female
4317,248.84357026061846,234.43211035826653,254.17759331190004,19.745482953633513,1792.8227880626841,27.829309974087483,female
4318,293.80108083399017,278.7883336231537,304.0208335929107,25.232499969757043,2190.503176333598,22.250354788589163,female
4319,257.63768270718515,221.27444703492776,285.30470202322215,64.03025498829439,1569.183216630423,44.32705188620238,female
4320,241.133558697273,218.73289323986043,254.5457022666062,35.81280902674578,1577.5462220148622,34.53422919879696,female
4321,212.45983779808614,202.90956258890662,220.63906921660572,17.729506627699095,1230.0119239997582,17.82121425523134,female
4322,248.1540045404886,216.22053167995523,278.7883336231537,62.56780194319845,1714.3863080073243,39.28126940015409,female
4323,232.48007549018288,226.44649206156825,239.91170118635668,13.46520912478843,1014.6042924836348,12.142565754656705,female
4324,195.86325918873828,185.8009698131433,207.65234878997256,21.851378976829267,1528.4729710106064,17.04340635286795,female
4325,259.79731378109506,253.81160450876195,259.79731378109506,5.985709272333111,1339.1058003344278,27.97769256732735,female
4326,104.00628441216897,96.45478446487961,107.48759652776705,11.032812062887444,1528.0104563083692,11.242342236959576,female
4327,164.50187865343426,164.50187865343426,181.8190699939266,17.317191340492343,1006.095812954762,32.33745660601632,female
4328,213.03217851521342,204.08500572708806,222.87859071546495,18.793584988376892,1443.8297958058995,11.797110301545603,female
4329,179.89158945811354,148.5384940785009,191.98829759260082,43.449803514099926,1741.669104119677,41.65817917993548,female
4330,325.19912628504915,311.12698372208087,355.3326333920185,44.20564966993766,2125.83729310275,42.60912841861668,female
4331,207.26751242861602,189.3213161937526,224.49389425094074,35.17257805718813,1213.16192005988,21.634917820253776,female
4332,212.36184050944485,193.74972435590703,235.7901617579845,42.04043740207746,1466.3557741861885,29.602190660110228,female
4333,212.32814954523627,195.99771799087463,218.73289323986043,22.735175248985797,1527.9559466045753,23.241399747686398,female
4334,169.16735808205217,163.86452094349724,173.85983824000135,9.995317296504112,1562.1700601518032,7.5065310634820115,female
4335,230.13529678308672,221.59490449280156,230.3373544611751,8.742449968373535,2426.4694255631207,15.614862786120577,female
4336,191.9975404224856,172.60850153728515,200.5789474828077,27.970445945522556,1260.6200194213452,27.38763717199966,female
4337,239.4653423927377,183.4035557025143,239.4653423927377,56.061786690223414,1254.697569395171,75.02894288749432,female
4338,187.800252650283,170.6259238017108,198.27510177438265,27.64917797267185,1813.8976141066773,26.79517240722845,female
4339,275.7193361180479,201.16160125933243,369.46166994546184,168.3000686861294,1252.2938688495492,87.24691787174969,female
4340,272.0339303022466,210.67536273608522,341.26886086348014,130.59349812739492,1322.931003032053,86.08359772807883,female
4341,260.9614989882743,219.04966992989532,286.9574553484241,67.90778541852879,1455.4090299259549,45.02024524861435,female
4342,245.78698856869988,214.97519305553408,269.2917795270241,54.31658647149004,1171.6678939791777,34.42825452057133,female
4343,286.3422382055479,264.6655079380657,309.33502415691686,44.669516218851186,1882.573541117429,29.482670088418214,female
4344,190.47480991380456,171.61434972294217,198.27510177438265,26.660752051440483,1144.7989211243869,37.203386417898194,female
4345,246.6200106387282,237.15608026942812,249.81097439559304,12.654894126164919,1630.5116657890308,15.271114968287945,female
4346,273.8372591638292,246.94165062806206,290.2965831453618,43.354932517299744,1521.1752467046108,37.33771128382586,female
4347,220.58029621071836,206.75535664823175,229.0776735576574,22.322316909425638,1370.4670315088997,17.842820804741,female
4348,268.0863705886907,258.62053938239393,278.7883336231537,20.167794240759747,1857.754129781327,16.051284720588217,female
4349,211.99788631021323,193.74649219115264,214.35611005466367,20.609617863511033,1485.6124600653689,31.06268959540644,female
4350,222.43350467140297,209.1577381719086,237.15608026942812,27.998342097519526,1515.6202518532614,23.164337613597326,female
4351,267.0941380363299,226.44649206156825,285.30470202322215,58.8582099616539,1307.7497619890046,55.87913982144792,female
4352,214.0785117868903,197.1462759783518,235.79409531384732,38.64781933549551,1590.9479822325588,25.668716983842984,female
4353,234.38716554768516,201.74088950502764,257.13099468347406,55.39010517844642,1320.6106850693245,45.52038941536773,female
4354,205.30846597700747,177.6692806041573,239.91570349956487,62.24642289540756,1521.1015677364517,38.33313976729898,female
4355,301.4596273978083,267.74523957763427,301.4596273978083,33.71438782017401,1686.3375101746294,46.42457463336671,female
4356,183.77377453835257,169.64319079487348,192.63059450929475,22.987403714421276,1333.349216642732,20.48175737247021,female
4357,228.76787738996623,205.2672581380976,242.6993408760242,37.432082737926606,612.0630597448057,29.160719909287636,female
4358,227.89684545532472,211.5880340242822,246.94165062806206,35.35361660377987,1445.458880307949,23.974321351832025,female
4359,182.71255496981607,177.66631669600923,186.33836082648605,8.67204413047682,1234.7360843363917,12.382679336806506,female
4360,177.82367891172868,169.64319079487348,180.77186920887385,11.128678414000376,1195.1996195620613,14.662626587254852,female
4361,200.36281095080113,190.41804342135148,214.07848595745958,23.660442536108093,1713.7224761201458,23.51031453640281,female
4362,201.84732808118275,183.4020214874427,221.91536195067533,38.51334046323262,1489.8227451880127,30.736548261360817,female
4363,181.8939760485841,161.05211325184922,198.84939976428348,37.797286512434255,1435.9895113774387,27.224929916669378,female
4364,234.24473430821706,216.5336698793757,238.52991146631203,21.99624158693632,1664.481235663634,30.760754985401586,female
4365,240.71288692836256,217.47308447763714,240.71288692836256,23.23980245072542,1570.8759131946683,44.42545937965434,female
4366,179.1808674731133,168.66611791365605,193.74649219115264,25.08037427749659,1050.0695294025213,15.433078218221803,female
4367,154.3034306787655,154.3034306787655,154.3034306787655,0.0,1123.3612643889755,14.407547556394684,female
4368,179.64097158500417,163.87545567663057,193.74972435590703,29.87426867927647,1596.875006098892,16.806495513591727,female
4369,180.8121037668282,172.85847925658913,184.9972113558172,12.138732099228065,2575.8566187479887,7.076681365569773,female
4370,321.20940411709614,264.6655079380657,321.20940411709614,56.54389617903047,1290.118240551257,77.14496224706622,female
4371,222.15935478992182,213.42926838121144,226.77443985745194,13.345171476240495,1305.2489377224574,21.72309829277762,female
4372,207.63002779417542,198.27510177438265,215.59786236774465,17.322760593362005,1071.9447626038536,15.23191126150628,female
4373,273.52867971661874,252.71363809934766,290.2917403700367,37.578102270689016,1080.456867468279,25.033817941028925,female
4374,231.87793686966126,214.66565155509886,250.1727594587872,35.507107903688336,1661.9223177360004,32.329514569596576,female
4375,263.94064568099157,263.3410215069195,283.6614678567074,20.320446349787915,1400.951678296074,29.661095926160826,female
4376,158.28723580274954,158.28723580274954,170.13598052689065,11.848744724141113,1520.3511842766843,25.089733882043156,female
4377,153.26958395731643,147.682975305829,154.66751207845843,6.98453677262944,1174.5705278895834,9.53646948699264,female
4378,157.21849530546905,140.40471400665916,163.3939848053874,22.989270798728228,1179.5202951441543,23.716358917436995,female
4379,367.99413079021434,367.99413079021434,415.30469757994507,47.31056678973073,2246.286975720267,74.85135412792194,female
4380,256.287238011465,244.1052838549259,266.19869962824436,22.09341577331847,1395.1197863480882,22.01413899285123,female
4381,195.0678305500921,189.3213161937526,201.74088950502764,12.41957331127503,1298.7981304036095,9.304486249095058,female
4382,311.03955814852725,273.99891691894106,338.30930870852956,64.3103917895885,2157.0046401053905,44.12564538806795,female
4383,329.1212462871125,283.6614678567074,378.64263238750516,94.98116453079774,2077.3382391449236,61.22436038192771,female
4384,135.95977194899143,127.82501456536235,141.22159214915948,13.396577583797125,936.9308363819791,11.831424890454068,female
4385,174.4515609526118,162.92073075152206,186.06888929891866,23.148158547396605,956.764682392703,13.589842821024297,female
4386,184.57537279854975,173.60841241450115,193.74649219115264,20.138079776651495,1470.537046508653,21.77098373151799,female
4387,230.92123568519514,219.3664466199302,242.00041820442095,22.63397158449075,1398.9911183210563,18.065970855689837,female
4388,155.27202111608608,149.39896882100535,156.46466200170096,7.065693180695604,1239.90451631294,9.567036367890118,female
4389,230.78952513517433,207.65234878997256,249.81097439559304,42.15862560562047,1354.2766335791566,28.44069958982611,female
4390,244.90607635973512,225.1422562392905,280.40333801023763,55.26108177094713,1120.0125180228706,37.38882733703722,female
